index,name,name:en,name:de,name:fr,name:it,name:zh,longitude,latitude
1348,Прилуцька вулиця,Prylutska Street,,,,50.9986369,31.8797074
1350,Академічна вулиця,Akademichna Street,,,,50.3273074,26.5215258
1350,Замкова вулиця,,,,,50.3273074,26.5215258
1351,Столярова вулиця,Stoliarova Street,,,,48.4737922,35.0325272
1351,Князя Ярослава Мудрого вулиця,Kniazia Iaroslava Mudroho Street,,,,48.4737922,35.0325272
1352,Красногірська вулиця,Krasnohirska Street,,,,50.3287419,26.521351
1352,Академічна вулиця,Akademichna Street,,,,50.3287419,26.521351
1352,В’ячеслава Чорновола вулиця,Chornovola Street,,,,50.3287419,26.521351
1352,Незалежності проспект,Nezalezhnosti Avenue,,,,50.3287419,26.521351
1352,Князів Острозьких вулиця,Kniaziv Ostrozkykh Street,,,,50.3287419,26.521351
1353,Татарська вулиця,Tatarska Street,,,,50.3290953,26.5256383
1353,Східна вулиця,Skhidna Street,,,,50.3290953,26.5256383
1353,Гальшки Острозької вулиця,,,,,50.3290953,26.5256383
1353,Волгіна вулиця,,,,,50.3290953,26.5256383
1354,Семінарська вулиця,Seminarska Street,,,,50.3291633,26.513661
1355,Соборна вулиця,,,,,50.3261349,26.5210362
1355,Академічна вулиця,Akademichna Street,,,,50.3261349,26.5210362
1355,Замкова вулиця,,,,,50.3261349,26.5210362
1355,Івана Федорова вулиця,Ivana Fedorova Street,,,,50.3261349,26.5210362
1356,Курортна вулиця,,,,,46.9520751,31.9419905
1356,Озерна вулиця,Ozerna Street,,,,46.9520751,31.9419905
1357,Авангардна вулиця,Avanhardna Street,,,,47.8228766,35.1654342
1357,Приходська вулиця,,,,,47.8228766,35.1654342
1357,Поштова вулиця,,,,,47.8228766,35.1654342
1357,Поштова вулиця,Post Street,,,,47.8228766,35.1654342
1358,Авангардна вулиця,Avanhardna Street,,,,47.8229335,35.1655077
1358,Приходська вулиця,,,,,47.8229335,35.1655077
1358,Поштова вулиця,,,,,47.8229335,35.1655077
1358,Поштова вулиця,Post Street,,,,47.8229335,35.1655077
1359,Херсонське шосе,Khersonske Road,,,,46.9625189,32.0380678
1359,2-а Інгульська вулиця,2-a Inhulska Street,,,,46.9625189,32.0380678
1359,3-я Інгульська вулиця,3-ia Inhulska Street,,,,46.9625189,32.0380678
1359,4-а Інгульська вулиця,4-a Inhulska Street,,,,46.9625189,32.0380678
1360,Кірова вулиця,Kirova Street,,,,48.058578,37.9431924
1362,Жовтнева вулиця,Zhovtneva Street,,,,48.1284471,38.0249964
1363,Жовтнева вулиця,Zhovtneva Street,,,,48.1297881,38.01989
1365,Буковинська вулиця,Bukovynska Street,,,,48.2794349,25.9402184
1365,Ризька вулиця,Ryzka Street,,,,48.2794349,25.9402184
1365,Головна вулиця,Holovna Street,Siebenbürger Straße,,,48.2794349,25.9402184
1366,Івана Богуна вулиця,Ivana Bohuna Street,Fleischergasse,,,48.2965353,25.9307934
1366,Переяславська вулиця,Pereiaslavska Street,,,,48.2965353,25.9307934
1366,Аркадія Жуковського вулиця,Arkady Joukovsky Street,Arkady Joukovsky Straße,Rue Arkady Joukovsky,,48.2965353,25.9307934
1366,Олексія Новикова-Прибоя вулиця,Oleksiia Novykova-Pryboia Street,,,,48.2965353,25.9307934
1366,Трояндова вулиця,Troiandova Street,,,,48.2965353,25.9307934
1366,28-го Червня вулиця,28-ho Chervnia Street,St.Johanns Gasse; Franzensgasse,,,48.2965353,25.9307934
1366,Богдана Хмельницького вулиця,Bohdana Khmelnytskoho Street,Dreifaltigkeitsgasse,,,48.2965353,25.9307934
1367,Університетська вулиця,Universytetska Street,Residenzgasse,,,48.2959038,25.9250561
1367,Щепкіна вулиця,Schepkina Street,,,,48.2959038,25.9250561
1367,Михайла Коцюбинського вулиця,Mykhaila Kotsiubynskoho Street,Priestergasse,,,48.2959038,25.9250561
1367,Леоніда Дергача вулиця,Leonida Derhacha Street,,,,48.2959038,25.9250561
1367,Костянтина Томащука вулиця,,,,,48.2959038,25.9250561
1368,Вірменська вулиця,Virmenska Street,Armenier-Gasse,,,48.2910063,25.9404832
1368,Якоба фон Петровича вулиця,,Petrowicz-Gasse,,,48.2910063,25.9404832
1368,Володимира Маяковського вулиця,Volodymyra Maiakovskoho Street,,,,48.2910063,25.9404832
1368,Садовського вулиця,Sadovskoho Street,,,,48.2910063,25.9404832
1368,Сучавська вулиця,Suchavska Street,,,,48.2910063,25.9404832
1368,Руська вулиця,Ruska Street,Russische Gasse,,,48.2910063,25.9404832
1368,Андрея Шептицького вулиця,Andreia Sheptytskoho Street,Landhaus Gasse,,,48.2910063,25.9404832
1369,Набережна Перемоги вулиця,Naberezhna Peremohy Street,,,,48.4514866,35.0758864
1370,Незалежності вулиця,Lenina Street,,,,49.6018984,33.18298
1370,Транспортна вулиця,Transportna Street,,,,49.6018984,33.18298
1370,Незалежності вулиця,,,,,49.6018984,33.18298
1371,Руднична вулиця,,,,,49.093294,33.411501
1371,6-й Хорольський тупик,,,,,49.093294,33.411501
1371,8-й Хорольський тупик,,,,,49.093294,33.411501
1371,7-й Хорольський тупик,,,,,49.093294,33.411501
1372,Руднична вулиця,,,,,49.0937528,33.4108294
1372,8-й Хорольський тупик,,,,,49.0937528,33.4108294
1372,9-й Хорольський тупик,,,,,49.0937528,33.4108294
1372,7-й Хорольський тупик,,,,,49.0937528,33.4108294
1373,Руднична вулиця,,,,,49.0937591,33.4110182
1373,8-й Хорольський тупик,,,,,49.0937591,33.4110182
1373,7-й Хорольський тупик,,,,,49.0937591,33.4110182
1374,Руднична вулиця,,,,,49.0938099,33.4112302
1374,8-й Хорольський тупик,,,,,49.0938099,33.4112302
1374,7-й Хорольський тупик,,,,,49.0938099,33.4112302
1375,Руднична вулиця,,,,,49.0938386,33.4106745
1375,8-й Хорольський тупик,,,,,49.0938386,33.4106745
1375,9-й Хорольський тупик,,,,,49.0938386,33.4106745
1375,7-й Хорольський тупик,,,,,49.0938386,33.4106745
1376,Руднична вулиця,,,,,49.0939525,33.410582
1376,8-й Хорольський тупик,,,,,49.0939525,33.410582
1376,9-й Хорольський тупик,,,,,49.0939525,33.410582
1376,7-й Хорольський тупик,,,,,49.0939525,33.410582
1377,Руднична вулиця,,,,,49.0939699,33.4109186
1377,8-й Хорольський тупик,,,,,49.0939699,33.4109186
1377,7-й Хорольський тупик,,,,,49.0939699,33.4109186
1378,Руднична вулиця,,,,,49.0940458,33.4106228
1378,8-й Хорольський тупик,,,,,49.0940458,33.4106228
1378,9-й Хорольський тупик,,,,,49.0940458,33.4106228
1378,7-й Хорольський тупик,,,,,49.0940458,33.4106228
1379,Руднична вулиця,,,,,49.0941416,33.4107674
1379,8-й Хорольський тупик,,,,,49.0941416,33.4107674
1379,9-й Хорольський тупик,,,,,49.0941416,33.4107674
1379,7-й Хорольський тупик,,,,,49.0941416,33.4107674
1380,Московська вулиця,Moskovska Street,,,,48.0417359,37.9572077
1380,Панченка вулиця,Pantchenka Street,,,,48.0417359,37.9572077
1380,Патона вулиця,Patona Street,,,,48.0417359,37.9572077
1381,Батова вулиця,Batova Street,,,,48.0424877,37.9701864
1381,Горбачова вулиця,Horbachova Street,,,,48.0424877,37.9701864
1381,Рябцева вулиця,Riabtseva Street,,,,48.0424877,37.9701864
1381,Серго вулиця,,,,,48.0424877,37.9701864
1381,Московська вулиця,Moskovska Street,,,,48.0424877,37.9701864
1381,250-річчя Донбасу проспект,250-richchia Donbasu Avenue,,,,48.0424877,37.9701864
1381,Крупської вулиця,Krupskoi Street,,,,48.0424877,37.9701864
1382,Островського вулиця,Ostrovskoho Street,,,,48.0441819,37.9651229
1382,Плеханова вулиця,Plehanova Street,,,,48.0441819,37.9651229
1382,Леніна вулиця,Lenina Street,,,,48.0441819,37.9651229
1383,Шевченка вулиця,Shevchenka Street,,,,48.0456788,37.9658197
1383,Леніна вулиця,Lenina Street,,,,48.0456788,37.9658197
1383,Островського вулиця,Ostrovskoho Street,,,,48.0456788,37.9658197
1384,Островського вулиця,Ostrovskoho Street,,,,48.0447471,37.9664391
1384,Плеханова вулиця,Plehanova Street,,,,48.0447471,37.9664391
1384,Свердлова вулиця,Sverdlova Street,,,,48.0447471,37.9664391
1384,Седова вулиця,Sedova Street,,,,48.0447471,37.9664391
1385,Донецька вулиця,Donetska Street,,,,48.0391458,37.9630282
1385,Вавилова вулиця,Vavilova Street,,,,48.0391458,37.9630282
1385,Леніна вулиця,Lenina Street,,,,48.0391458,37.9630282
1385,Ліхачова вулиця,Lihachova Street,,,,48.0391458,37.9630282
1385,Блюхера вулиця,Bliukhera Street,,,,48.0391458,37.9630282
1385,250-річчя Донбасу проспект,250-richchia Donbasu Avenue,,,,48.0391458,37.9630282
1386,Тараса Шевченка вулиця,Tarasa Shevchenka Street,,,,49.7855649,23.6508098
1386,Львівська вулиця,Lvivska Street,,,,49.7855649,23.6508098
1386,Коротка вулиця,Korotka Street,,,,49.7855649,23.6508098
1387,Львівська вулиця,Lvivska Street,,,,49.7848777,23.6463142
1387,Миколи Гоголя вулиця,Mykoly Hoholia Street,,,,49.7848777,23.6463142
1387,Дмитра Яворницького вулиця,Dmytra Yavornytskoho Street,,,,49.7848777,23.6463142
1387,Гайдамаків майдан,Haydamakiv Square,,,,49.7848777,23.6463142
1387,Михайла Коцюбинського вулиця,Mykhaila Kotsiubynskoho Street,,,,49.7848777,23.6463142
1387,Паркова вулиця,Parkova Street,,,,49.7848777,23.6463142
1387,Леся Мартовича вулиця,Lesia Martovycha Street,,,,49.7848777,23.6463142
1387,Перемишльська вулиця,Peremyshlska Street,,,,49.7848777,23.6463142
1388,Українська вулиця,Ukrainska Street,,,,49.7862863,23.6536999
1388,Джерельна вулиця,Dzherelna Street,,,,49.7862863,23.6536999
1388,Богдана Хмельницького вулиця,Bohdana Khmelnytskoho Street,,,,49.7862863,23.6536999
1388,Львівська вулиця,Lvivska Street,,,,49.7862863,23.6536999
1389,Незалежності вулиця,Lenina Street,,,,49.5968295,33.1805303
1389,Воїнів Інтернаціоналістів вулиця,Voiniv Internatsionalistiv Street,,,,49.5968295,33.1805303
1390,Шкільний провулок,,,,,49.5985972,33.1808309
1390,Незалежності вулиця,Lenina Street,,,,49.5985972,33.1808309
1390,Воїнів Інтернаціоналістів вулиця,Voiniv Internatsionalistiv Street,,,,49.5985972,33.1808309
1391,Вокзальний провулок,,,,,49.6034388,33.1852624
1391,Автотехносервіс,,,,,49.6034388,33.1852624
1391,Незалежності вулиця,,,,,49.6034388,33.1852624
1392,Ціолковського вулиця,,,,,49.6052512,33.1962341
1392,Космонавтів вулиця,,,,,49.6052512,33.1962341
1392,Ніколаєва вулиця,,,,,49.6052512,33.1962341
1393,Незалежності вулиця,Lenina Street,,,,49.5976664,33.1802864
1393,Воїнів Інтернаціоналістів вулиця,Voiniv Internatsionalistiv Street,,,,49.5976664,33.1802864
1394,Воїнів Інтернаціоналістів вулиця,Voiniv Internatsionalistiv Street,,,,49.5993532,33.1664206
1395,Степана Бандери вулиця,,,,,49.4312972,26.9806433
1395,Кам’янецька вулиця,Kamianetska Street,,,,49.4312972,26.9806433
1395,Прибузька вулиця,Prybuzka Street,,,,49.4312972,26.9806433
1396,Столярова вулиця,Stoliarova Street,,,,48.4714388,35.0309867
1396,Олени Блаватської вулиця,Oleny Blavatskoi Street,,,,48.4714388,35.0309867
1396,Дмитра Яворницького проспект,Dmytra Yavornytskoho Avenue,,,,48.4714388,35.0309867
1397,Столярова вулиця,Stoliarova Street,,,,48.4712586,35.0325263
1397,Олени Блаватської вулиця,Oleny Blavatskoi Street,,,,48.4712586,35.0325263
1397,Дмитра Яворницького проспект,Dmytra Yavornytskoho Avenue,,,,48.4712586,35.0325263
1398,Люстдорфська дорога,Liustdorfska Road,,,,46.4003886,30.7316695
1398,Академіка Глушка проспект,Akademyka Hlushko Avenue,,,,46.4003886,30.7316695
1399,Орджонікідзе вулиця,Ordzhonikidze Street,,,,48.1261054,37.8632496
1399,Чернишевського вулиця,Chernishevskoho Street,,,,48.1261054,37.8632496
1399,Скрипника вулиця,Skripnika Street,,,,48.1261054,37.8632496
1400,Центральна вулиця,,,,,50.0761303,35.2893595
1401,8-го Вересня бульвар,8-ho Veresnia Boulevard,,,,48.0951287,37.9484881
1401,Газетний провулок,Hazetnyi Lane,,,,48.0951287,37.9484881
1401,Депутатська вулиця,Deputatska Street,,,,48.0951287,37.9484881
1402,Київська вулиця,Kyivska,,,,50.2582206,30.5307404
1403,Рослого вулиця,Rosloho Street,,,,47.9817482,37.7826917
1403,Нарпитівська вулиця,Narpytivska Street,,,,47.9817482,37.7826917
1404,Васильченка площа,,,,,50.8641751,32.394568
1404,Ковалівка вулиця,Kovalivka Street,,,,50.8641751,32.394568
1404,Шевченка площа,,,,,50.8641751,32.394568
1404,Поштовий провулок,Poshtovyi Lane,,,,50.8641751,32.394568
1404,Чернігівська вулиця,Chernihivska Street,,,,50.8641751,32.394568
1404,Чумака вулиця,Chumaka Street,,,,50.8641751,32.394568
1404,Гончарівська вулиця,Honcharivska Street,,,,50.8641751,32.394568
1404,Нікольська вулиця,Nikolska Street,,,,50.8641751,32.394568
1404,Гоголя вулиця,Hoholia Street,,,,50.8641751,32.394568
1404,Івана Мазепи вулиця,Ivana Mazepy Street,,,,50.8641751,32.394568
1405,Героїв Майдану вулиця,,,,,50.8616468,32.3954203
1405,Вокзальна вулиця,,,,,50.8616468,32.3954203
1405,Коваля вулиця,Kovalia Street,,,,50.8616468,32.3954203
1405,Чумака вулиця,Chumaka Street,,,,50.8616468,32.3954203
1405,Шевченка площа,,,,,50.8616468,32.3954203
1406,Героїв Майдану вулиця,,,,,50.861828,32.3961418
1406,Шевченка площа,,,,,50.861828,32.3961418
1406,Вокзальна вулиця,,,,,50.861828,32.3961418
1406,Коваля вулиця,Kovalia Street,,,,50.861828,32.3961418
1406,Бочанівка вулиця,Bochanivka Street,,,,50.861828,32.3961418
1406,Покрасівка вулиця,Pokrasivka Street,,,,50.861828,32.3961418
1407,Героїв Майдану вулиця,,,,,50.8616412,32.3949256
1407,Вокзальна вулиця,,,,,50.8616412,32.3949256
1407,Коваля вулиця,Kovalia Street,,,,50.8616412,32.3949256
1407,Чумака вулиця,Chumaka Street,,,,50.8616412,32.3949256
1407,Шевченка площа,,,,,50.8616412,32.3949256
1409,Миндальная улица,,,,,44.8844031,34.9917288
1409,Садовая улица,,,,,44.8844031,34.9917288
1411,Шкільна вулиця,,,,,48.3750689,34.4635654
1411,Спортивна вулиця,,,,,48.3750689,34.4635654
1412,Виконкомівська вулиця,,,,,48.3739153,34.4565123
1412,Центральна вулиця,,,,,48.3739153,34.4565123
1413,Софіївська вулиця,Sofiivska Street,,,,47.0309304,32.0116489
1413,Сергія Цвєтка вулиця,,,,,47.0309304,32.0116489
1413,Втората вулиця,Vtorata Street,,,,47.0309304,32.0116489
1417,Пролетарське шосе,,,,,49.6864257,36.3113371
1418,Пирогова вулиця,Pyrohova Street,,,,49.2151515,28.4095357
1419,Некрасова провулок,,,,,48.9693679,28.8392227
1419,Шевченка вулиця,,,,,48.9693679,28.8392227
1420,Петра Юрченка вулиця,Petra Yurchenka Street,,,,49.6030012,34.5029543
1421,Петра Юрченка вулиця,Petra Yurchenka Street,,,,49.6028343,34.5027083
1423,Миколи Закревського вулиця,Mykoly Zakrevskoho Street,,,,50.5062739,30.6181514
1427,Чорноморівська вулиця,Chornomorivska Street,,,,49.0653935,33.2436008
1427,Набережна вулиця,Naberezhna Street,,,,49.0653935,33.2436008
1427,Приморська вулиця,,,,,49.0653935,33.2436008
1428,Гагаріна вулиця,Haharina Street,,,,49.0665479,33.2452589
1428,Набережна вулиця,Naberezhna Street,,,,49.0665479,33.2452589
1428,Приморська вулиця,,,,,49.0665479,33.2452589
1429,Героїв України вулиця,Heroes of Ukraine Street,,,,49.0533196,33.2141715
1429,Дніпровський бульвар,,,,,49.0533196,33.2141715
1429,Обелиск,,,,,49.0533196,33.2141715
1430,Центральна вулиця,Tsentralna Street,,,,47.6021907,37.4910052
1430,Кості Бабіна вулиця,Kosti Babina Street,,,,47.6021907,37.4910052
1430,Героїв 51 ОМБр вулиця,Heroiv 51 OMBr Street,,,,47.6021907,37.4910052
1431,Соборна вулиця,,,,,49.0009577,31.39069
1431,Олександра Кондратюка вулиця,,,,,49.0009577,31.39069
1431,Михайла Драгоманова вулиця,Mykhaila Drahomanova Street,Mychajla-Drahomanova-Straße,Rue Mykhaïla Drahomanova,,49.0009577,31.39069
1431,Остапа Вишні вулиця,Ostapa Vyshni Street,Ostapa-Wyschni-Straße,Rue Ostapa Vychni,,49.0009577,31.39069
1431,Калигірська вулиця,,,,,49.0009577,31.39069
1431,Шевченка вулиця,,,,,49.0009577,31.39069
1432,Музична вулиця,Muzychna Street,,,,49.3504061,23.5052069
1432,Данила Галицького вулиця,Danyla Halytskoho Street,,,,49.3504061,23.5052069
1432,Гончарська вулиця,Honcharska Street,,,,49.3504061,23.5052069
1432,Юрія Дрогобича вулиця,Yuriia Drohobycha Street,,,,49.3504061,23.5052069
1432,Замкова Гора площа,Zamkova Hora Square,,,,49.3504061,23.5052069
1432,Завалля вулиця,Zavallia Street,,,,49.3504061,23.5052069
1432,Підвалля вулиця,Pidvallia Street,,,,49.3504061,23.5052069
1432,Ринок площа,Rynok Square,,,,49.3504061,23.5052069
1432,Василя Стефаника площа,Vasylia Stefanyka Square,,,,49.3504061,23.5052069
1432,Трускавецька вулиця,Truskavetska Street,,,,49.3504061,23.5052069
1432,Жупна вулиця,Zhupna Street,,,,49.3504061,23.5052069
1432,Бориславська вулиця,Boryslavska Street,,,,49.3504061,23.5052069
1433,Зелений провулок,Zelenyi Lane,,,,49.3559285,23.4967368
1433,Лесі Українки вулиця,Lesi Ukrainky Street,,,,49.3559285,23.4967368
1433,Самбірська вулиця,Sambirska Street,,,,49.3559285,23.4967368
1433,Січових Стрільців вулиця,Sichovykh Striltsiv Street,,,,49.3559285,23.4967368
1433,Івана Франка вулиця,Ivana Franka Street,Iwan-Franko-Straße,Rue Ivana Franka,,49.3559285,23.4967368
1436,«Таврида»,,,,,45.0648011,34.4279946
1437,Карла Маркса вулиця,Karla Marksa Street,,,,49.7468082,34.4542004
1438,Зарічанська вулиця,Zarichanska Street,,,,49.4339781,26.9924446
1439,Центральна вулиця,Tsentralna Street,,,,50.6037057,30.7054354
1439,Рибальська вулиця,,,,,50.6037057,30.7054354
1439,Поштова вулиця,Poshtova Street,,,,50.6037057,30.7054354
1439,Деснянська вулиця,Desnyanska Street,,,,50.6037057,30.7054354
1440,Центральна вулиця,Tsentralna Street,,,,50.6037623,30.7056892
1440,Рибальська вулиця,,,,,50.6037623,30.7056892
1440,Поштова вулиця,Poshtova Street,,,,50.6037623,30.7056892
1440,Деснянська вулиця,Desnyanska Street,,,,50.6037623,30.7056892
1441,Приморская улица,,,,,45.3499812,35.7281343
1443,улица Дружбы,,,,,44.4094682,33.941217
1443,Севастопольское шоссе,Sevastopolskoe Highway,,,,44.4094682,33.941217
1444,Севастопольское шоссе,Sevastopolskoe Highway,,,,44.420306,33.8612024
1445,Севастопольское шоссе,Sevastopolskoe Highway,,,,44.4209204,33.8583088
1446,Ясельна вулиця,Yaselna Street,,,,48.4963192,35.0383962
1446,Євгена Вирового вулиця,Yevhena Vyrovoho Street,,,,48.4963192,35.0383962
1446,Джузеппе Гарібальді вулиця,Dzhuzeppe Haribaldi Street,,,,48.4963192,35.0383962
1446,Радистів вулиця,Radystiv Street,,,,48.4963192,35.0383962
1447,Ясельна вулиця,Yaselna Street,,,,48.4963119,35.0387108
1447,Євгена Вирового вулиця,Yevhena Vyrovoho Street,,,,48.4963119,35.0387108
1447,Джузеппе Гарібальді вулиця,Dzhuzeppe Haribaldi Street,,,,48.4963119,35.0387108
1447,Радистів вулиця,Radystiv Street,,,,48.4963119,35.0387108
1448,Патріотів вулиця,Patriotiv Street,,,,50.5605134,30.2536943
1448,Олександра Олеся вулиця,,,,,50.5605134,30.2536943
1449,улица Фрунзе,,,,,45.2276068,35.2140111
1449,Октябрьская улица,Oktyabrskaya Street,,,,45.2276068,35.2140111
1449,Первомайская улица,Pervomayskaya Street,,,,45.2276068,35.2140111
1450,Юрія Коваленка вулиця,,,,,48.3603917,29.5212033
1450,Народна вулиця,,,,,48.3603917,29.5212033
1450,Першотравнева вулиця,,,,,48.3603917,29.5212033
1451,1-й переулок Парахина,,,,,45.3857742,36.5215017
1451,улица Коммунаров,,,,,45.3857742,36.5215017
1451,Краснопартизанская улица,,,,,45.3857742,36.5215017
1452,Пушкіна вулиця,Pushkina Street,,,,49.5820302,34.5575336
1452,Міщенка вулиця,Mishchenka Street,,,,49.5820302,34.5575336
1453,Партизанська вулиця,,,,,49.8771392,34.0088347
1453,Горовий провулок,,,,,49.8771392,34.0088347
1453,Кирила Осьмака вулиця,Kyryla Osmaka Street,,,,49.8771392,34.0088347
1454,Виконкомівська вулиця,,,,,48.3698772,34.4587504
1454,Центральна вулиця,,,,,48.3698772,34.4587504
1455,Виконкомівська вулиця,,,,,48.3727223,34.4568656
1455,Центральна вулиця,,,,,48.3727223,34.4568656
1455,Сурська вулиця,,,,,48.3727223,34.4568656
1456,Виконкомівська вулиця,,,,,48.3706163,34.457597
1456,Центральна вулиця,,,,,48.3706163,34.457597
1460,Краснодонська вулиця,Krasnodonska Street,,,,48.009084,37.84486
1460,Лазаренка вулиця,Lazarenka Street,,,,48.009084,37.84486
1460,Шевченка бульвар,Shevchenka Boulevard,,,,48.009084,37.84486
1461,Любарського вулиця,Liubarskoho Street,,,,48.4854036,35.0646948
1461,Любарського провулок,Liubarskoho Lane,,,,48.4854036,35.0646948
1461,Нестора Махна вулиця,Nestora Makhna Street,,,,48.4854036,35.0646948
1462,Любарського вулиця,Liubarskoho Street,,,,48.485488,35.0643822
1462,Маршала Малиновського вулиця,Marshala Malynovskoho Street,,,,48.485488,35.0643822
1462,Нестора Махна вулиця,Nestora Makhna Street,,,,48.485488,35.0643822
1463,Запорізьке шосе,Zaporizke Highway,,,,48.3828643,35.0405433
1463,50 років Перемоги вулиця,50 rokiv Peremohy street,,,,48.3828643,35.0405433
1463,Соколова вулиця,,,,,48.3828643,35.0405433
1464,О26052,Nezalezhnosti Street,,,,48.5225288,25.8445785
1464,Чорновола вулиця,,,,,48.5225288,25.8445785
1464,Центральна площа,,,,,48.5225288,25.8445785
1465,Данила Галицького вулиця,,,,,48.9006451,24.6701032
1465,Крихівецька вулиця,,,,,48.9006451,24.6701032
1465,Двірська вулиця,,,,,48.9006451,24.6701032
1466,Митрополита Андрея Шептицького вулиця,,,,,49.5254012,23.9782221
1466,Івана Франка вулиця,,,,,49.5254012,23.9782221
1466,Тараса Шевченка вулиця,Tarasa Shevchenka Street,,,,49.5254012,23.9782221
1466,Лесі Українки вулиця,,,,,49.5254012,23.9782221
1466,Себастяна Чешека вулиця,,,,,49.5254012,23.9782221
1466,Львівська вулиця,,,,,49.5254012,23.9782221
1466,Братів Пришляків вулиця,,,,,49.5254012,23.9782221
1466,Ринок площа,,,,,49.5254012,23.9782221
1467,Василя Біласа і Дмитра Данилишина вулиця,,,,,49.5297124,23.9711678
1467,Володимира Великого вулиця,Volodymyra Velykoho Street,,,,49.5297124,23.9711678
1467,Романа Шухевича вулиця,,,,,49.5297124,23.9711678
1467,Івана Мазепи вулиця,,,,,49.5297124,23.9711678
1467,Маркіяна Шашкевича вулиця,Markiiana Shashkevycha Street,,,,49.5297124,23.9711678
1468,Зарічна вулиця,,,,,51.7739023,32.2552224
1468,Шевченка вулиця,,,,,51.7739023,32.2552224
1469,Михайла Грушевського вулиця,Mykhaila Hrushevskoho Street,,,,48.4419312,22.71919
1469,Мостова вулиця,Mostova Street,Mosstowa-Straße,Rue Mostova,,48.4419312,22.71919
1469,Ринкова вулиця,Rynkova Street,,,,48.4419312,22.71919
1469,Кирила і Мефодія площа,Saints Cyril and Methodius Square,,,,48.4419312,22.71919
1469,Олександра Духновича площа,Oleksandra Dukhnovycha Square,,,,48.4419312,22.71919
1469,Пасаж провулок,Pasazh Lane,,,,48.4419312,22.71919
1469,Рауля Валленберга вулиця,Raulia Vallenberha Street,,,,48.4419312,22.71919
1470,Червоноармійська вулиця,Chervonoarmiiska Street,,,,48.5781275,39.3068631
1470,Титова вулиця,Tytova Street,,,,48.5781275,39.3068631
1470,Поштова вулиця,Poshtova Street,,,,48.5781275,39.3068631
1470,Леніна вулиця,Lenina Street,,,,48.5781275,39.3068631
1470,Карла Маркса вулиця,Karla Marksa Street,,,,48.5781275,39.3068631
1470,Володимира Шевченка вулиця,Volodymyra Shevchenka Street,,,,48.5781275,39.3068631
1471,Пушкіна вулиця,Pushkina Street,,,,46.8149225,33.4883476
1471,Партизанська вулиця,,,,,46.8149225,33.4883476
1472,Фаїни Гаєнко вулиця,,,,,46.8191972,33.4844048
1472,Набережна вулиця,Naberezhna Street,,,,46.8191972,33.4844048
1473,Фаїни Гаєнко вулиця,,,,,46.8193331,33.4845147
1473,Набережна вулиця,Naberezhna Street,,,,46.8193331,33.4845147
1474,Панкеєвська вулиця,,,,,46.8139425,33.4762722
1474,Пушкіна вулиця,Pushkina Street,,,,46.8139425,33.4762722
1474,Олешківська вулиця,,,,,46.8139425,33.4762722
1474,Олешківський провулок,,,,,46.8139425,33.4762722
1474,Вишнева вулиця,,,,,46.8139425,33.4762722
1475,Пушкіна вулиця,Pushkina Street,,,,46.8145206,33.4807595
1475,Соборності вулиця,,,,,46.8145206,33.4807595
1475,Кооперативна вулиця,,,,,46.8145206,33.4807595
1476,Набережна вулиця,Naberezhna Street,,,,46.8189677,33.4808401
1476,Соборності вулиця,,,,,46.8189677,33.4808401
1477,Фаїни Гаєнко вулиця,,,,,46.8192119,33.4846676
1477,Набережна вулиця,Naberezhna Street,,,,46.8192119,33.4846676
1478,Велика Куликовська вулиця,,,,,46.8167799,33.4833909
1478,Фаїни Гаєнко вулиця,,,,,46.8167799,33.4833909
1479,Барикадна вулиця,Barykadna Street,,,,48.4614784,35.0506891
1479,Шевченка вулиця,Shevchenka Street,,,,48.4614784,35.0506891
1479,Виконкомівська вулиця,Vykonkomivska Street,,,,48.4614784,35.0506891
1479,Єкатериненський бульвар,,,,,48.4614784,35.0506891
1479,Дмитра Яворницького проспект,Dmytra Yavornytskoho Avenue,,,,48.4614784,35.0506891
1479,Катеринославський бульвар,Katerynoslavskyy Boulevard,,,,48.4614784,35.0506891
1480,Адама Міцкевича вулиця,Adama Mitskevycha Street,,,,49.3850184,24.1354991
1480,Богдана Лепкого вулиця,Bohdana Lepkoho Street,,,,49.3850184,24.1354991
1480,Маркіяна Шашкевича вулиця,,,,,49.3850184,24.1354991
1480,Кобзарева вулиця,,,,,49.3850184,24.1354991
1481,Севастопольская улица,Sevastopolskaya Street,,,,44.7858606,33.9956769
1481,улица Шевченко,Shevchenko Street,,,,44.7858606,33.9956769
1481,Садовая улица,Sadovaya Street,,,,44.7858606,33.9956769
1482,Набережна вулиця,,,,,48.5457462,22.9851729
1483,Успенська вулиця,Uspenska Street,Usspensska-Straße,Rue Ouspenska,,48.4402821,22.7174087
1483,Олександра Духновича площа,Oleksandra Dukhnovycha Square,,,,48.4402821,22.7174087
1483,Ілони Зріні вулиця,Ilony Zrini Street,,,,48.4402821,22.7174087
1483,Соборна вулиця,Soborna Street,Soborna-Straße,Rue Soborna,,48.4402821,22.7174087
1484,Латоричний Двір вулиця,Latorychnyi Dvir Street,Latorytschnyj Dwir Straße,Rue Latorytchnyï Dvir,,48.4408586,22.7202121
1484,Олександра Духновича вулиця,Oleksandra Dukhnovycha Street,,,,48.4408586,22.7202121
1484,Кирила і Мефодія площа,Saints Cyril and Methodius Square,,,,48.4408586,22.7202121
